id,location,start_time,end_time,instructor,instance_id,name,track,culture,topic_and_subtopic,adult_only,description_book,description_web,duration,fee_itemization,handout_fee,handout_limit,material_fee,material_limit,repeat_count,updated_at
310,Archery Tent,2013-07-29 15:00:00 -0400,2013-07-29 17:00:00 -0400,Mistress Roewynne Langley,454,Arrow-Making Assembly - Beginners,Archery,"",,false,"Taught by L.Aethelwulf. (GDH) You have the materials, let's put them all together.  How to attach nocks, fletches and arrowheads to the shaft.","",2.0,"",,,,,1,2013-04-08 23:12:11 -0400
395,Battlefield,2013-07-29 15:00:00 -0400,2013-07-29 17:00:00 -0400,Feelance Academy Press,611,FAP: German Medieval Dagger,Pennsic University,European,,false,Freelance Academy Press presents basic overview of German medieval dagger techniques.,Freelance Academy Press presents basic overview of German medieval dagger techniques.,2.0,"",,,,,1,2013-04-12 21:17:37 -0400
208,University Point,2013-07-29 15:00:00 -0400,2013-07-29 17:00:00 -0400,Lady Maggie Rue,390,A Walkabout of the Poisons at Pennsic,Pennsic University,"",,false,Wandering throughout Pennsic identifying poisonous plants.,"",2.0,"",,,,,1,2013-04-17 05:31:34 -0400
360,Dance Tent,2013-07-29 15:00:00 -0400,2013-07-29 16:00:00 -0400,Baroness Serafina Alamanni,545,Beginner Dance: 15th-C English Dance (Gresley),European Dance,European,,false,"Never danced before? No problem! Class starts with the basics of walking and rhythm, then introduces fun, simple dances from the War of the Roses.","Never danced before? No problem! This class will start with the very basics of walking and rhythm, and then introduces you to fun, simple dances from the time of the War of the Roses.",1.0,"",,,,,1,2013-04-23 16:20:00 -0400
436,Games Tent,2013-07-29 15:00:00 -0400,2013-07-29 16:00:00 -0400,Lord Louis Xavier de Navarre,623,"Chess, Chess, Chess",Games,"",,false,A description of three forms of chess that co-existed in Germany.,"*Das Schach- oder König-Spiel* describes three forms of chess that co-existed in Germany. We'll discuss the rules of all three versions, followed by an opportunity to play any of them.",1.0,"",,,,,1,2013-04-16 13:28:18 -0400
372,Livonia Smithery (170),2013-07-29 15:00:00 -0400,2013-07-29 16:00:00 -0400,Lord T W,578,Advanced *Repoussé* & Chasing ,Pennsic University,"",,true,"Intro to pitch block working, forming, plus tool and hammer use. Produce a copper letter amulet.","Intro to pitch block working, forming, plus tool and hammer use. Produce a copper letter amulet.",1.0,hand out,5.0,12,,,5,2013-04-17 14:23:27 -0400
245,New PA Tent,2013-07-29 15:00:00 -0400,2013-07-29 16:30:00 -0400,Lady Erlandr Nordenskald,380,Recorder Jam Session,Performing Arts,European,,false,Do you play the recorder? Would you like to play with others in a group setting? Read through music? Come join us. All ages welcome.,"Do you play the recorder? Would you like to play with others in a group setting? Read through Renaissance literature? Come join us. In the 90-minute session we will start with beginner/easy reading and then move towards harder music. If you're a youth player, then come at the beginning. If you're more advanced, then come halfway through. Bring your instrument or use one of ours.",1.5,There will be soprano recorders available at $6.00 each. ,,,6.0,15,3,2013-04-23 16:20:00 -0400
107,Æthelmearc 1,2013-07-29 15:00:00 -0400,2013-07-29 17:00:00 -0400,Baroness Ekaterina Volkova,161,Æthelmearc Scribes Get-Together,Æthelmearc Scribal,Multiple Cultures,,false,An afternoon to meet your fellow scribes and enjoy some light refreshment. Bring your portfolio and share your work.,An afternoon to meet your fellow scribes and enjoy some light refreshment. Bring your portfolio and share your work.,2.0,"",,,,,1,2013-04-14 18:11:47 -0400
143,Middle Eastern Tent,2013-07-29 15:30:00 -0400,2013-07-29 16:30:00 -0400,Lord Emyrs Ap Morgan,216,Basic Middle Eastern Percussion.,Middle Eastern,Middle Eastern,,false,Come learn the basics of Middle Eastern rhythms and counting. This class covers the basic foundation rhythms of North Africa and Central Asia.,"Come learn the basics of Middle Eastern rhythms and counting. This class will cover the basic foundation rhythms of North Africa and Central Asia, as well as how to interweave these with the common Western and South African rhythms commonly heard at most SCA drum circles. Basic frame drum and riq.",1.0,"",,,,,1,2013-04-19 22:23:18 -0400
737,A&S 1,2013-07-29 16:00:00 -0400,2013-07-29 17:00:00 -0400,Lady Triona MacCasky,1067,Food Safety for the SCA Kitchen,Pennsic University,Other,,false,A look at food safety and some of the unique kitchen situations we encounter in the SCA.,A look at food safety and some of the unique kitchen situations we encounter in the SCA.,1.0,"",,,,,1,2013-04-16 16:44:04 -0400
221,A&S 2,2013-07-29 16:00:00 -0400,2013-07-29 17:00:00 -0400,Lord Yehuda ben Moshe,328,So You Want to Be a (Book) Herald? Part II–Armory ,Heraldry,"",,false,An introduction to armory in the SCA. Covers the basics of heraldic design and SCA rules. Part I is not a prerequisite.,"Interested in heraldry? Want to be involved with device or name submissions? This three-part class introduces the basics of book heraldry for the non-(book) herald. Part II covers the basics of armory, the SCA rules governing the design of devices, and the basics of conflict-checking. The three parts of the course are not prerequisites for each other.",1.0,"",,,,,1,2013-04-09 20:37:33 -0400
71,A&S 3,2013-07-29 16:00:00 -0400,2013-07-29 17:00:00 -0400,Lord Griffin de Willingeham,106,thing.pennsicuniversity.org Hiss & Purr,Pennsic University,"",,false,"Instructors, come say what you liked, disliked, and would like to see in this system for next year.","",1.0,"",,,,,1,2013-04-06 23:17:08 -0400
93,A&S 4,2013-07-29 16:00:00 -0400,2013-07-29 17:00:00 -0400,Master Michael Graham,137,Medieval and Renaissance Medical Terminology,Pennsic University,Multiple Cultures,,false,Don't know a *ventose* from a *spatulum mondani*? Want to know the difference between quinsy and hydrocele? This is an introduction to medical terms.,"",1.0,"",,,,,1,2013-04-06 23:17:08 -0400
162,A&S 7,2013-07-29 16:00:00 -0400,2013-07-29 17:00:00 -0400,Ysemay Sterlyng,238,Recreating a 14th-Century Child's Hat,Pennsic University,European,,false,This class discusses the reconstruction of the Norlund No. 86 extant child's hat. Pattern and instructions will be provided.,This class will discuss the reconstruction of the Norlund No. 86 extant child's hat. I will present my findings based on my replication experience. Pattern and instructions will be provided.,1.0,"",,15,,,1,2013-04-23 16:19:59 -0400
519,A&S 8,2013-07-29 16:00:00 -0400,2013-07-29 18:00:00 -0400,Baroness Cairistiona de Coueran,751,Youth Pilgrim's Bags,Parent/Child,European,,false,Make a youth pilgrim's bag out of felt. All materials provided to the first 15 along with instruction.,"Make a youth pilgrim's bag out of felt. All material provided to the first 15 along with instruction. This is open to all youth 8-14 years old, with a responsible adult.",2.0,"",,15,,,2,2013-04-23 16:20:01 -0400
258,A&S 9,2013-07-29 16:00:00 -0400,2013-07-29 17:00:00 -0400,Master Cariadoc,397,Telling Stories as Your Persona,Bardic,Multiple Cultures,,false,"How to tell stories in a way that creates the illusion of a period story being told to a period audience, along with a discussion of sources.","How to tell stories in a way that creates the illusion of a period story being told to a period audience, along with a discussion of sources.",1.0,"",,50,,,2,2013-04-20 08:52:40 -0400
768,A&S 11,2013-07-29 16:00:00 -0400,2013-07-29 17:30:00 -0400,Achmed Al-talyl,1124,Demystifying Chinese: Written and Spoken,Pennsic University,Far Eastern,,false,"Learn basic Chinese scripts, characters, and their origins. Great for those interested in calligraphy.","",1.5,"",,,,,1,2013-04-19 10:53:43 -0400
580,A&S 12,2013-07-29 16:00:00 -0400,2013-07-29 17:30:00 -0400,Queen Ian'ka Ivanovna zhena Petrovit,870,5 Easy Steps to Writing Documentation for A&S Comp,Pennsic University,Multiple Cultures,,false,"For those who have never written documentation to get a start on the process, and to improve the skills of those who have.","Many of us haven’t even written a book report, let alone a research paper, since high school. But don’t worry, you can write documentation for your entries with a little bit of guidance and a simple and easy-to-understand approach. This class is geared to help those who have never written documentation to get a start on the process, and to help those who have written documentation to improve their skills.
Handouts will be provided free of charge which will cover the ""5 Steps to Writing Your Documentation"", how to cite your sources and the use of the Internet (good and bad) for research. We will be also looking at examples of documentation from artisans around the Knowne World.",1.5,"",,25,,1,2,2013-04-23 16:20:00 -0400
699,A&S 13,2013-07-29 16:00:00 -0400,2013-07-29 17:00:00 -0400,Lady Albreda Aylese,1023,Sewing Flat-Felled Seams,Pennsic University,"",,false,"Flat-felling is a sewing technique that keeps your seam allowances from fraying, makes your garments hang better, and can even make them last longer.","",1.0,"",,20,,20,1,2013-04-16 14:34:10 -0400
704,Camel Lot,2013-07-29 16:00:00 -0400,2013-07-29 17:30:00 -0400,Chip,941,Middle Eastern Music and Dance,Middle Eastern,Middle Eastern,,false,"A time for people of all skill levels to come together to learn, share, play, and dance. All instruments are welcome, and loaner drums are available!","A time for people interested in Middle Eastern music and dance to come together to learn, share, play, and dance. We will be providing instruction appropriate to the interest of the attendees, from beginning Middle Eastern drum and belly dance to teaching songs in which everyone can participate. All skill levels and instruments are welcome, and drums are available for borrowing!",1.5,"",,,,,7,2013-04-18 03:10:29 -0400
168,Dance Tent,2013-07-29 16:00:00 -0400,2013-07-29 17:00:00 -0400,Lord Maurin Lessault,296,Beginning *Bassadanza*,European Dance,European,,false,Learn the basics of this graceful style of dance from 15th-C. Italy. The class focus is more on how to dance than on learning a particular dance.,"",1.0,"",,,,,1,2013-04-16 17:27:37 -0400
226,Pine Box Traders (192),2013-07-29 16:00:00 -0400,2013-07-29 17:30:00 -0400,THL Egill the Loomwright,346,Card-Weaving Basics,Pennsic University,"",,false,"Using the continuous warping method, you will warp the loom and, using cards, you will weave a trim strip.","Warp a loom and weave a small strap or trim piece. Using the continuous warping method, you will warp the loom and weave a trim strip. Classroom loaner looms available or bring your own. Fee covers string and cards; take your work home with you.",1.5,cards & string,,,5.0,,5,2013-04-23 16:20:01 -0400
183,Touch The Earth,2013-07-29 16:00:00 -0400,2013-07-29 17:00:00 -0400,Malik  (Mark DeFilippo),262,*Malfoof* Boot Camp,Middle Eastern,Middle Eastern,,false,This is an ALL-level class that will focus on stamina and speed using the *malfoof* rhythm including variation and fills.,This is an ALL-level class that will focus on stamina and speed using the *malfoof* rhythm including variation and fills. How fast can you go? How long can you go? We will start slow and gradually build.,1.0,"",,,,,1,2013-04-23 16:20:00 -0400
461,New PA Tent,2013-07-29 16:30:00 -0400,2013-07-29 17:30:00 -0400,Master Remus Fletcher,711,Double-Reed Musical Instruments - Loud and Soft ,Performing Arts,European,,false,"Learn a little about the crumhorn, cornamuse, kortholt, shawm and *rauschpiefe*.","Have you ever wondered about period woodwinds other than then recorders? Double-reed instruments come in several flavors: loud or soft, windcapped or open reeds. What is better: a natural or synthetic reed? Learn a little about the care and feeding of the crumhorn, cornamuse, kortholt, shawm and *rauschpiefe*.",1.0,"",,,,,1,2013-04-23 16:20:00 -0400
785,A&S 2,2013-07-29 17:00:00 -0400,2013-07-29 18:00:00 -0400,Baron Steffan ap Kennydd,1155,Institutional SCAbominations,Pennsic University,"",,false,What aspects of the SCA's structure do we just get **wrong** in relation to how it really was in period? Can we do it better or are we stuck?,"What aspects of the SCA's structure do we just get **wrong** in relation to how it really was in period? Did knights wear white belts? What's a shire, really? And what do you **really** call a former king? Can we do it better or are we stuck?",1.0,"",,,,,2,2013-05-04 20:49:44 -0400
63,A&S 3,2013-07-29 17:00:00 -0400,2013-07-29 18:00:00 -0400,Lord Mungo Napier,95,Target Arrows with Medieval Features,Archery,European,,false,Making faux-medieval target arrows for light sport bows to shoot in SCA tournaments.,"How to build simple target arrows with typical medieval features for SCA tournament shooting. The arrows use simple techniques and readily available materials. The goal is more realism, but as simply and cheaply as possible. The class is NOT hands-on, but examples of my arrows will be available for examination. Some experience in arrow building is recommended, but beginners are welcome, too.",1.0,"",,20,,,1,2013-04-06 23:17:08 -0400
280,A&S 4,2013-07-29 17:00:00 -0400,2013-07-29 18:00:00 -0400,Lady Raziya Bint Rusa,418,Persian Plants,Pennsic University,Middle Eastern,,false,"Find out what plants grew in ancient Iran. Good for those interested in cooking, gardening, herbalism, or illumination.","Want to know what to plant in your Persian garden? Find out what plants grew in ancient Iran. Good for those interested in cooking, gardening, herbalism, miniature painting, or envisioning the period landscape. The class will draw from modern taxonomy, period illustrations, and period cooking. In addition, the class will cover which plants are available to plant in your garden, and which ones should be avoided.",1.0,Two dollars covers a color handout.  ,2.0,20,,,2,2013-04-23 16:19:59 -0400
285,A&S 6,2013-07-29 17:00:00 -0400,2013-07-29 18:00:00 -0400,Mistress Kateryna ty Isaf,424,Tips and Tricks for Local Exchequers,Pennsic University,"",,false,Does the job of exchequer seem scary? Let's talk about ways to make the job easier with ideas on managing group accounts and finances.,Does the job of local exchequer seem daunting? Come on over and let's talk about ways to make the job easier. We'll go over some ideas to help manage your local group accounts and finances. Question-and-answer time for quarterly reports and any other issues that you may be having.,1.0,"",,30,,,1,2013-04-07 20:19:12 -0400
271,A&S 7,2013-07-29 17:00:00 -0400,2013-07-29 18:00:00 -0400,Master Cariadoc,420,Being Your Persona,Pennsic University,Multiple Cultures,,false,"How to maintain the illusion, at an event, that you are a period person interacting with other period people.","How to maintain the illusion, at an event, that you are a period person interacting with other period people.",1.0,"",,50,,,2,2013-04-20 10:53:54 -0400
615,A&S 9,2013-07-29 17:00:00 -0400,2013-07-29 18:00:00 -0400,Lord Llywelyn Glyndyverdwy,890,Bardic Collegium: Meet-and-Greet and Ask Dr Apollo,Bardic,"",,false,"The annual meet-and-greet and roundtable Congress, a general discussion of issues of current interest to the Known World bardic community.","The annual meet-and-greet and roundtable Congress, a general discussion of issues of current interest to the Known World bardic community. Please stop by to reacquaint yourself with your fellows gathered at Pennsic and join our panel in a discussion of problems and opportunities. Have a specific question about a problem your bardic community is experiencing? Bring it. Our advice is Olympian.",1.0,"",,,,,1,2013-04-19 12:47:20 -0400
643,A&S 14,2013-07-29 17:00:00 -0400,2013-07-29 18:00:00 -0400,Lord Tatsukawa Sarumaru Chisato,969,"*Renga*: Linked Poetry, Part 2",Pennsic University,Far Eastern,,false,Part 2: A writing practicum.,Part 2: A writing practicum.,1.0,"",,,,,1,2013-04-16 12:49:30 -0400
394,Battlefield,2013-07-29 17:00:00 -0400,2013-07-29 19:00:00 -0400,Feelance Academy Press,612,FAP: German Medieval Longsword,Pennsic University,European,,false,Freelance Academy Press presents basic overview of German medieval longsword techniques.,Freelance Academy Press presents basic overview of German medieval longsword techniques.,2.0,"",,,,,1,2013-04-13 23:21:26 -0400
169,Dance Tent,2013-07-29 17:00:00 -0400,2013-07-29 18:00:00 -0400,Lord Maurin Lessault,298,Unusual English Country Dances,European Dance,European,,false,"Not all English country dances follow ""the usual pattern"". This class will cover some Playford dances with unique features.","Not all English country dances follow ""the usual pattern"". This class will cover some Playford dances with unique features. Possible dances include *Confesse, Argeers, Saint Martins, Lord of Carnavan's Jegge,* and *Saturday Night and Sunday Morn.*",1.0,"",,,,,2,2013-04-16 19:01:52 -0400
766,Touch the earth,2013-07-29 17:30:00 -0400,2013-07-29 19:00:00 -0400,Achmed Al-talyl,1120,Beyond *Dum Tek Ka*: Advanced Drumming Techniques,Middle Eastern,Middle Eastern,,false,"Whether a *doumbek* cowboy, *djembe* jammer, or a casual musician, there's something in this class for you. Learn more than the traditional sounds.","Sounds to be covered include slides, snaps, bends, kicks, and more. This is for any kind of drum but applies mostly to *doumbeks* and *djembes*. This class is for all skill levels; bring a drum and enjoy.",1.5,"",,,,,2,2013-04-23 16:20:00 -0400
82,A&S 2,2013-07-29 18:00:00 -0400,2013-07-29 19:30:00 -0400,Lady Moll Sotherden,134,Scribal Efficiency,Pennsic University,Multiple Cultures,,true,"Tips, tricks, and esoteric ways to become more efficient in the scribal arts. A general working knowledge about the scribal arts is recommended.","Taught by a professional stained glass artist by day, scribal geek by night.  Come learn some new tips, tricks, and esoteric bits on how to become a more efficient scribe. This class is geared towards folks with a general working knowledge about the role that the scribe plays in the SCA, and is suitable for both calligraphers and illuminators.  Calligraphers should bring a ruler and pencil.",1.5,pay for printing costs of handout.,,15,,,2,2013-04-23 16:20:00 -0400
520,A&S 3,2013-07-29 18:00:00 -0400,2013-07-29 19:00:00 -0400,Baroness Cairistiona de Coueran,796,Pilgrim's Bags,Pennsic University,European,,false,History on pilgrim's bags and info on how to make a cloth or leather bag. Free up your hands by wearing a pilgrim's bag instead carrying a basket.,"Ever thought about wearing a pilgrim's bag instead of carrying a bulky basket?  Free up your hands and keep your modern items out of sight. Learn about the history of pilgrim's bags; get instructions on how to make a cloth or leather bag. If you made one last year, bring it for a show-and-tell.",1.0,"",,,,,2,2013-04-15 13:40:42 -0400
318,A&S 4,2013-07-29 18:00:00 -0400,2013-07-29 19:00:00 -0400,Sir Cellach macChormach,465,Embroidery of the 14th Century,Pennsic University,European,,false,Embroidery techniques of the 14th century with an emphasis on *opus anglicanum* and pouches. Other class by instructor will cover pouch construction.,"Class will cover embroidery techniques of the 14th century with an emphasis on *opus anglicanum* and pouches. Basic stitches will not be covered in class, but will be included in handout. Goldwork will be covered. Other class by instructor will cover pouch construction.",1.0,"",,15,,,2,2013-04-09 20:07:35 -0400
644,A&S 5,2013-07-29 18:00:00 -0400,2013-07-29 21:00:00 -0400,Lady Gwenllian Annwyl,975,*Cloisonné* Enameling,Pennsic University,"",,true,"Introduction to the technique, tools, and materials of *cloisonné* enamel. Kits are available for students to create a small piece.","Students will be introduced to the technique, tools, and materials of *cloisonné* enamel. Kits are available for students to create a small piece of their own. You may - and are encouraged - to bring wire working tools such as pliers and cutters.",3.0,"Kit Includes handout, blank disk to apply enamels, cloisonne' wire and use of instructors enamel colors and kiln to fire.",3.0,5,18.0,10,2,2013-04-17 20:53:47 -0400
148,A&S 6,2013-07-29 18:00:00 -0400,2013-07-29 19:00:00 -0400,THL Sunnifa Gunnarsdottir,221,Viking Age Tablet Weaving: The Evidence,Pennsic University,European,,false,"A survey of the major finds of tablet weaving from Norse sites like Birka, Oseberg, Mammen, Elisenhof, Evebo, Snartemo, and Eura. 40-page handout.","A brief survey of the major finds of tablet weaving from Norse and neighboring sites, including Birka, Oseberg, Mammen, Elisenhof, Evebo, Snartemo, Eura and others. 40-page handout is available.",1.0,$5 for 40-page handout,5.0,,,,1,2013-04-10 18:14:17 -0400
32,A&S 7,2013-07-29 18:00:00 -0400,2013-07-29 20:00:00 -0400,Sir Modius von Mergentheim,58,Knowne Worlde Seneschal Q&A,Pennsic University,"",,false,This is a Q&A session for all Seneschals to attend with the Society Seneschal.,This is a Q&A session for all Seneschals to attend with the Society Seneschal.,2.0,"",,,,,1,2013-04-06 23:17:07 -0400
713,A&S 13,2013-07-29 18:00:00 -0400,2013-07-29 19:00:00 -0400,Anestasie Tesserande du Perle,1033,Make Your Own Bobbin Lace Pillow and Bead Bobbins,Pennsic University,"",,false,How to make a lace pillow and bead bobbins from materials you have at home.  Bobbin materials supplied.,"How I made my own cookie pillows, roller pillow, block pillow and bobbins.  Many  bobbins can be made from everyday materials you have at home.  I will share my designs for the pillows I find the easiest to work with, my $5 pillow stand idea and instructions on how I made my pillows and bobbins.  Participants will be able to make their own bobbins that can be picked up the following day.",1.0,Supplies to make your own bobbins.  Each participant will make and be able to pick up 10 of their own hand created bobbins the following day,1.0,20,10.0,10,2,2013-04-23 16:20:00 -0400
340,Haus VDK (B05),2013-07-29 18:00:00 -0400,2013-07-29 20:00:00 -0400,Mistress Sfandra Dmitrieva Chernigova,503,Annual Slavic Interest Group Meeting,Pennsic University,European,,false,"Feel free to bring projects, books, questions, anything you'd like to chat about with other Slavophiles.","Feel free to bring projects, books, questions, anything you'd like to chat about with other Slavophiles.",2.0,"",,,,,1,2013-04-18 13:18:03 -0400
730,Dance Tent,2013-07-29 18:00:00 -0400,2013-07-29 20:00:00 -0400,Pennsic Dance Staff,1056,Ball Prep,European Dance,European,,false,"Want to dance at the ball, but have no or little idea how? This is the class for you! All steps will be taught, along with etiquette & survival tips.","",2.0,"",,,,,6,2013-04-16 16:41:24 -0400
319,A&S 4,2013-07-29 19:00:00 -0400,2013-07-29 20:00:00 -0400,Sir Cellach macChormach,467,14th-Century Pouch Construction,Pennsic University,European,,false,"Make a 14th-C pouch. Rectangular pouches will be the focus, but other shapes will be discussed. Kit will be available to make your own.","Make a 14th-C pouch. Rectangular pouches will be the focus, but other shapes will be discussed. Kit will be available to make your own. Class will build on ""Embroidery of the 14th Century"" class, but attendance at the other class is not necessary.",1.0,"",,15,,10,2,2013-04-09 20:11:52 -0400
676,Cabochons (Bow St),2013-07-29 19:00:00 -0400,2013-07-29 20:00:00 -0400,Lady Arastorm ,1005,Gender Roles in Anglo-Saxon England,Pennsic University,European,,false,What do we know about the male/female/gay gender roles in Anglo-Saxon England?,"In anthropology, sex is biological, but gender describes culturally-based roles. What differences did gender make for Anglo-Saxon men and women? What do we know about homosexuality in this culture?",1.0,"free handout, optional $3 booklet",,,,,2,2013-04-23 16:20:02 -0400
27,Clan Yama Kaminari (E03),2013-07-29 19:00:00 -0400,2013-07-29 21:00:00 -0400,Solveig Throndardottir,73,*Muhekian* - The Taste of Tea,Pennsic University,Far Eastern,,false,"Enjoy the taste of tea under the night sky. Please wear Japanese or loose-fitting clothing with white socks or tabi, and bring a fan if you have one.","Enjoy the taste of tea under the night sky. Please wear Japanese or loose-fitting clothing with white socks or tabi, and bring a fan if you have one. Please do not wear any jewelry or weapons in the tea room.",2.0,cost of tea and sweets - 12 per sitting. ,,,5.0,12,2,2013-04-23 16:20:00 -0400
757,Youth Combat,2013-07-29 19:00:00 -0400,2013-07-29 21:00:00 -0400,Mistress Jenna MacPheraon,1090,Youth Combat Open Field Activites,Youth Combat,"",,false,Open practice and games for youth fighters. Please check the on-line description or at the Youth Combat list field for more information.,"",2.0,"",,,,,4,2013-04-17 09:52:06 -0400
114,A&S 6,2013-07-29 20:00:00 -0400,2013-07-29 22:00:00 -0400,Mistress Eithni ingen Talorgain,172,A Tour of Pictland,Pennsic University,European,,false,"A tour of Pictish Scotland (500-800 CE), including some of the most notable stones and archaeological sites. Come travel the Pictish Trail with us!","A tour of Pictish Scotland (500-800  CE), including some of the most notable stones and archaeological sites. This will be an audio-visual presentation featuring many slides from the teacher’s travels in Scotland, including Pictish stones and structures still in situ as well as stones and artifacts now found in museums. Come travel the Pictish Trail with us!",2.0,photocopies,,20,,50,1,2013-04-23 16:20:00 -0400
511,A&S 10,2013-07-29 20:00:00 -0400,2013-07-29 21:00:00 -0400,Master Bedwyr Danwyn,791,Medieval Oil Lamps,Pennsic University,Multiple Cultures,,false,"Oils were used to light lamps by all cultures throughout the Middle Ages. Learn how easy, inexpensive, and best of all, *safe* oil lamps are!","Oils were used to light lamps by all cultures throughout the Middle Ages. Learn how easy, inexpensive, compact and, best of all, *safe* oil lamps still are! Learn how to camp with just one bottle of cooking oil. New this year, a brief mention of 'fat' lamps will be included.",1.0,copying cost for handout and wick kit materials.,3.0,50,,,2,2013-04-16 15:50:11 -0400
291,Dance Tent,2013-07-29 21:00:00 -0400,2013-07-30 01:00:00 -0400,Lady Jane Milford,432,English Ball,European Dance,European,,false,"Come dance your favorite English dances. From beginners to advanced, all are welcome as we dance the night away in true English fashion.","Come dance your favorite English dances. From beginners to advanced, all are welcome as we dance the night away in true English fashion.",4.0,"",,,,,1,2013-04-23 16:19:59 -0400
39,Dance Tent,2013-07-30 08:30:00 -0400,2013-07-30 09:30:00 -0400,Baroness Nadezda ze Zastrizl,11,"Yoga for Dancers, Fighters, or Pretty Much Anyone",European Dance,Multiple Cultures,,false,"A general, multi-level yoga class to address the needs of the Pennsic attendee. Please dress for modesty, and bring a mat/towel or similar.","A general, multi-level yoga class to address the needs of the Pennsic attendee. Please dress for modesty, and bring a mat/towel or similar. Children responsible enough to follow along are welcome.",1.0,"",,,,,6,2013-04-23 16:19:59 -0400
443,A&S 3,2013-07-30 09:00:00 -0400,2013-07-30 10:00:00 -0400,Duchess Ilish O'Donovan,681,Wearing a Lady's Head Cloth Based on Dublin Finds,Pennsic University,"",,false,What did a Norse lady use to cover her head? Experiment with various methods based on the finds from Viking Age Dublin. Examples/patterns on hand.,"If you ever wondered just what a Norse lady used to cover her head, then come and experiment with various methods based on the finds from Viking Age Dublin, Ireland. Several examples on hand along with patterns to recreate them.",1.0,"",,12,,12,1,2013-04-23 16:20:01 -0400
41,A&S 4,2013-07-30 09:00:00 -0400,2013-07-30 10:00:00 -0400,Lothar,62,Let's Be Frank: Improving your Carolingian Persona,Pennsic University,European,,false,Tips on making and acquiring the appropriate items to portray a Carolingian Frank. Even Charlemagne himself will be envious after you take this class.,"Tips on making and acquiring the appropriate items for a Carolingian Frankish persona. Focuses on clothing (both male and female), but also includes accessories, weapons, and armor. Even Charlemagne himself will be envious after you take this class.",1.0,"",,,,,1,2013-05-04 10:00:42 -0400
124,A&S 5,2013-07-30 09:00:00 -0400,2013-07-30 11:00:00 -0400,Lady Izzy,185,Beginning Bead-Making,Glass,European,,true,"Interested in learning the art of glass bead-making? Must wear closed-toed shoes, long sleeves and pants/dress.","Interested in learning the art of glass bead making? Come join us! Instruction will be given the first hour of class with guided practice; the second hour is for you to practice the skills that you have learned. Students will be able to take home any beads they make during class! Must wear closed-toed shoes, long sleeves and pants or dress. Students not wearing the proper attire will be turned away. Sorry, we are dealing with hot glass, people, and it is hot!!!",2.0,"Glass rods, propane, mandrels, hot head torches, bead release.",,,,5,2,2013-04-06 23:17:08 -0400
399,A&S 6,2013-07-30 09:00:00 -0400,2013-07-30 11:00:00 -0400,Shakti,619,"*Cholis*: Yes, They Are Period; You Can Make One!",Pennsic University,Other,,false,"Drawing on historic artwork, this class will provide an overview of *cholis* followed by pattern construction demonstrations for two different styles.","Drawing on historic artwork, this class will provide an overview of a selection of women's *choli*/upper body garments, covering a broad range of times and places within medieval India. Documentation gained from historic artwork will be discussed followed by a demonstration of pattern construction to ensure a well-fitting and comfortable garment.",2.0,"",,,,,1,2013-04-23 16:20:00 -0400
406,A&S 7,2013-07-30 09:00:00 -0400,2013-07-30 10:00:00 -0400,THL Shishido Tora Gozen,632,Medieval Genealogy,Pennsic University,"",,false,"This class continues a series on medieval genealogy, specifically focusing on creating a medieval-style family history.","In an continuing effort to foster an understanding of genealogy as it relates to the study of the medieval period, this class is being offered to those interested in their own family history. Specifically, the subject of family history books and genealogies as recorded in the medieval period will be covered. Some prior basic understanding of family research will be helpful.",1.0,fees cover copying costs,1.0,,,,1,2013-04-30 13:06:42 -0400
709,A&S 8,2013-07-30 09:00:00 -0400,2013-07-30 10:00:00 -0400,Mistress Sigrid Briansdotter,1019,Post-Viking Runic Perpetual Calendars,Pennsic University,European,,false,"Discussion of the parchment and stave styles of post-Viking runic perpetual calendars. Markings indicate days of the week, feast days & Metonic cycle.",Runes continued to be used after the end of the Viking Era. This class will look at the runic perpetual calendars of the Middle Ages. Discussion will include the various ways of indicating the feast and vigil days as well as the Metonic cycle (Golden numbers). Will include discussion of both parchment and stave styles.,1.0,Handout is 41 pages.,5.0,10,,,1,2013-04-16 14:27:14 -0400
449,A&S 9,2013-07-30 09:00:00 -0400,2013-07-30 10:00:00 -0400,Lord Aaron Drummond,689,Pennsic Pile Roundtable,Bardic,European,,false,The Pennsic Pile is the common book of dance music used by SCA dance musicians at Pennsic and beyond. What do you like? What needs to be changed?,The Pennsic Pile is the name given to the common book of music used by dance musicians at Pennsic and many other places in the SCA. Join us as we discuss the future of the Pennsic Pile. Some questions we might discuss: What should the purpose of the Pile be? What do you like? What needs to be changed? Are there dances or specific arrangements you would like to see included? What can go?,1.0,"",,,,,1,2013-04-20 09:06:54 -0400
